ID,Name,Year Published,Min Players,Max Players,Play Time,Min Age,Users Rated,Rating Average,BGG Rank,Complexity Average,Owned Users,Mechanics,Domains
98475.0,7 Islands,2011.0,1,4,50,10,42,6.79,11609,2.75,74.0,"Card Drafting, Deck Bag and Pool Building, Hand Management, Worker Placement",
205506.0,Huh?,2016.0,3,17,40,10,90,6.2,11610,1.25,157.0,"Acting, Storytelling",
94371.0,"The Battle of Blenheim, 1704",2018.0,2,2,0,0,50,6.97,11611,3.17,148.0,"Dice Rolling, Hexagon Grid, Scenario / Mission / Campaign Game, Simulation, Zone of Control",Wargames
6381.0,Sequence for Kids,2001.0,2,4,20,3,461,5.73,11612,1.04,1331.0,Pattern Recognition,Children's Games
209850.0,Reef Route,2016.0,2,4,15,5,101,6.11,11613,1.67,180.0,"Dice Rolling, Grid Movement, Roll / Spin and Move",
260335.0,Astro Drive,2018.0,2,4,30,8,149,6.28,11617,2.0,220.0,"Action Queue, Modular Board, Player Elimination",
118336.0,Paul Koenig's Market-Garden: Eindhoven Bridge,2012.0,2,2,50,13,30,7.28,11618,1.75,103.0,"Chit-Pull System, Hexagon Grid",Wargames
318195.0,Biss 20,2020.0,2,8,20,7,31,7.24,11619,1.0,86.0,Memory,
302933.0,Kodama Forest,2020.0,1,6,30,14,62,6.67,11621,1.25,290.0,Tile Placement,
280897.0,NINE,2019.0,2,4,30,14,40,7.2,11622,2.0,102.0,"Hand Management, Set Collection, Simultaneous Action Selection",
180850.0,Queen of the Hill,2017.0,2,6,20,10,31,7.37,11623,1.33,104.0,"Hand Management, Push Your Luck",
85004.0,Interstellar Mayhem,2010.0,2,6,30,12,81,6.51,11624,2.0,112.0,"Action Points, Dice Rolling, Hexagon Grid, Variable Phase Order, Variable Player Powers",
74678.0,West Riding Revisited,2010.0,3,6,120,12,50,6.7,11625,3.25,156.0,"Auction/Bidding, Network and Route Building, Stock Holding",
80484.0,APBA Golf Game,2010.0,1,4,0,0,32,7.74,11626,2.8,58.0,,
104775.0,Gary Gouda,2011.0,2,4,10,4,80,6.25,11627,1.0,180.0,"Memory, Pick-up and Deliver, Push Your Luck",
37351.0,Trivial Pursuit: Genus Edición III (Spain),2005.0,2,6,60,0,66,6.4,11628,1.0,109.0,Roll / Spin and Move,
102676.0,Reverse Charades Junior Edition,2011.0,6,24,30,6,41,6.81,11629,2.0,94.0,Acting,
313536.0,Pop-Tarts Game,2020.0,2,6,15,13,59,6.5,11631,0.0,198.0,Card Drafting,
276182.0,Dead Reckoning,2021.0,1,4,150,14,44,7.78,11633,3.5,190.0,"Area Majority / Influence, Area Movement, Cube Tower, Deck Bag and Pool Building, Modular Board",
31800.0,Les deux Bretagne,2007.0,2,2,360,16,30,7.68,11634,2.67,207.0,"Area Movement, Campaign / Battle Card Driven, Dice Rolling",Wargames
92876.0,Jurassik,2011.0,2,4,15,5,130,5.94,11635,1.0,246.0,Set Collection,
157053.0,Pocket Odyssey,2014.0,2,4,120,12,37,7.4,11637,2.0,234.0,"Acting, Card Drafting, Dice Rolling, Modular Board, Storytelling, Variable Player Powers",
86165.0,Neos,2009.0,1,4,15,8,60,6.41,11638,1.0,90.0,Set Collection,
176916.0,Soccer 17,2015.0,2,2,17,6,49,6.75,11639,1.2,117.0,"Area Movement, Simultaneous Action Selection",
190758.0,Psychomachia,2015.0,2,4,75,12,51,7.8,11641,2.0,45.0,"Action Points, Hand Management, Set Collection",
75382.0,Karnaxis,2010.0,1,6,60,12,85,6.31,11642,3.22,92.0,"Dice Rolling, Stock Holding, Variable Player Powers, Worker Placement",Strategy Games
182214.0,Gremlins Inc,2015.0,2,6,60,12,92,6.47,11644,2.25,181.0,"Hand Management, Set Collection, Take That",
198548.0,Color Wheel,2016.0,1,5,10,5,56,6.47,11645,3.0,38.0,"Cooperative Game, Pattern Building",
165090.0,CLUE: Firefly Edition,2014.0,3,6,90,8,106,6.42,11646,2.67,535.0,Roll / Spin and Move,
282389.0,Robinson Crusoe: Escape from Despair Island,2020.0,1,4,60,14,38,7.01,11647,1.0,145.0,"Card Drafting, Deck Bag and Pool Building, Push Your Luck, Set Collection, Trading",
180006.0,Fram R'lyeh,2015.0,3,5,20,12,86,6.19,11648,1.33,157.0,Hand Management,
37097.0,Quincunx,2008.0,1,4,30,0,39,6.87,11649,2.0,33.0,Hand Management,
145496.0,Privateer,2016.0,3,6,45,9,105,6.44,11650,2.44,270.0,"Pick-up and Deliver, Variable Player Powers","Family Games, Strategy Games"
34381.0,Käseklau!,2008.0,2,4,10,5,51,6.55,11652,1.0,92.0,"Dice Rolling, Push Your Luck",Children's Games
20136.0,Rabohnzel,2005.0,3,5,90,12,51,6.63,11653,2.25,360.0,"Hand Management, Set Collection, Trading",
187515.0,Zooscape,2015.0,3,6,30,8,264,5.75,11656,1.14,673.0,"Set Collection, Voting",
210406.0,Magic: The Gathering - Duel Decks: Sorin vs. Tibalt,2013.0,2,2,0,13,32,7.42,11657,0.0,109.0,"Campaign / Battle Card Driven, Hand Management, Player Elimination",
231966.0,Stworze,2017.0,1,5,180,12,317,6.01,11658,3.07,526.0,"Area Movement, Card Drafting, Commodity Speculation, Secret Unit Deployment, Variable Player Powers, Worker Placement",
10822.0,The Seven Years World War,2004.0,2,4,240,12,48,6.8,11659,3.11,266.0,"Dice Rolling, Hexagon Grid, Square Grid, Variable Player Powers",Wargames
11293.0,Algeria: The War of Independence 1954-1962,2006.0,2,2,150,12,50,6.87,11660,2.85,259.0,Area Movement,Wargames
171579.0,Dwarves Inc.,2015.0,3,6,60,8,47,6.82,11661,2.0,64.0,"Area Majority / Influence, Grid Movement, Modular Board, Stock Holding",
236365.0,TOKYO JIDOHANBAIKI,2018.0,1,12,45,14,151,5.92,11662,1.0,919.0,"Commodity Speculation, Push Your Luck, Set Collection, Simulation, Trading",
216895.0,Das Duell um die Geld,2016.0,3,5,150,12,42,6.75,11663,1.0,75.0,"Betting and Bluffing, Player Elimination",
39219.0,Turandot,2009.0,2,5,15,0,141,5.97,11665,1.56,208.0,"Set Collection, Simultaneous Action Selection",
91831.0,Got 'Em!,2012.0,2,4,30,8,93,6.2,11666,1.33,232.0,"Area Majority / Influence, Enclosure, Hand Management",
155414.0,Angola: Cold War Struggle in Africa,2014.0,1,2,360,0,35,7.37,11667,3.33,199.0,"Dice Rolling, Hexagon Grid",Wargames
97248.0,Judge Dredd Miniatures Game,2011.0,2,0,180,12,40,7.19,11668,3.2,117.0,"Action Points, Dice Rolling, Variable Player Powers",
209190.0,Coin Quest,2016.0,2,5,30,10,109,6.06,11669,2.0,279.0,Auction/Bidding,
,Migration: A Story of Generations,2012.0,2,4,30,12,49,7.2,11671,2.0,,,
152848.0,Knockout,2014.0,2,4,30,13,44,6.86,11672,1.5,111.0,"Hand Management, Player Elimination, Simulation",
283466.0,Tanuki Market,2019.0,1,5,20,8,33,7.28,11673,1.33,41.0,"I Cut You Choose, Push Your Luck, Real-Time, Set Collection, Solo / Solitaire Game",
230240.0,Cuckooo!,2017.0,3,5,30,10,69,6.5,11674,1.5,114.0,"Hand Management, Set Collection",
243231.0,Henhouse Havoc,2018.0,2,4,60,10,41,7.01,11675,2.0,121.0,"Memory, Secret Unit Deployment",
224590.0,Code Triage,2018.0,1,4,120,14,36,7.11,11676,2.0,87.0,"Action Points, Contracts, Cooperative Game, Dice Rolling, Events, Grid Movement, Simulation",
7067.0,Schloss Schlotterstein,2003.0,1,6,20,5,149,5.9,11678,1.11,380.0,"Grid Movement, Push Your Luck",Children's Games
88925.0,Records of Three Kingdoms 190-280,2011.0,2,3,120,10,39,7.04,11679,2.6,104.0,"Action Points, Area-Impulse, Dice Rolling, Simulation",Wargames
18061.0,Chennault's First Fight,2005.0,2,2,300,12,50,6.74,11681,2.92,328.0,"Hexagon Grid, Simulation",Wargames
39080.0,IGOR: The Monster Making Game,2008.0,1,4,20,7,191,5.79,11683,1.12,333.0,"Dice Rolling, Push Your Luck",Family Games
237171.0,Last One Standing: The Battle Royale Board Game,2018.0,2,8,80,10,67,6.47,11684,0.0,143.0,"Hand Management, Player Elimination, Point to Point Movement",
150797.0,CLEVER,2014.0,2,9,15,6,44,6.8,11685,1.0,128.0,"Hand Management, Pattern Recognition",
247417.0,Solomon Kane,2020.0,1,5,120,0,106,7.91,11686,2.6,160.0,"Area Movement, Cooperative Game, Dice Rolling, Storytelling, Variable Player Powers",Thematic Games
27682.0,Ultimate Werewolf: Whitebox Edition,2007.0,7,31,60,14,74,6.32,11687,1.33,80.0,"Role Playing, Team-Based Game, Variable Player Powers, Voting",
287946.0,Kingdom of Middag,2019.0,2,4,60,10,35,7.01,11688,3.0,73.0,Worker Placement,
322354.0,DEFCON 1,2021.0,2,5,180,14,57,9.54,11689,3.0,12.0,Variable Player Powers,
97469.0,Blokus Junior,2010.0,2,0,15,5,68,6.28,11690,1.5,181.0,"Enclosure, Hand Management, Tile Placement",
245483.0,Affinity,2018.0,3,8,20,8,51,6.77,11691,0.0,83.0,"Cooperative Game, Simultaneous Action Selection, Voting",
210410.0,Magic: The Gathering - Duel Decks: Heroes vs. Monsters,2013.0,2,2,0,13,32,7.41,11692,0.0,145.0,"Campaign / Battle Card Driven, Hand Management, Player Elimination",
258761.0,Twisty,2018.0,2,4,30,8,42,7.07,11693,1.67,76.0,"Modular Board, Pick-up and Deliver",
8531.0,PDQ: The Pretty Darn Quick Word Game,2003.0,1,12,20,8,75,6.33,11695,1.0,207.0,,Children's Games
210465.0,Magic: The Gathering - Duel Decks: Mind vs. Might,2017.0,2,2,0,13,52,6.97,11696,3.0,191.0,"Campaign / Battle Card Driven, Hand Management, Player Elimination",
288798.0,Kings of War (Third Edition),2019.0,2,2,90,14,30,8.7,11698,2.75,59.0,"Dice Rolling, Variable Player Powers",
209644.0,The Pacific War: From Pearl Harbor to the Philippines,2016.0,2,2,120,12,34,7.19,11699,0.0,119.0,"Area Movement, Campaign / Battle Card Driven, Dice Rolling",Wargames
3317.0,Royal Hearts,2001.0,2,6,30,0,64,6.46,11700,1.63,167.0,Trick-taking,
248366.0,Brutality,2019.0,2,4,60,14,72,7.25,11701,2.25,181.0,"Deck Bag and Pool Building, Grid Movement, Hand Management, Player Elimination",
250963.0,The Island of Doctor Lucky,2018.0,2,8,40,12,64,6.55,11705,2.0,252.0,,
95449.0,Fame Us,2011.0,4,8,15,10,136,5.95,11710,1.2,251.0,Voting,
25593.0,Der Prestel Kunstmarkt,2006.0,3,5,30,10,55,6.47,11711,1.67,71.0,"Commodity Speculation, Hand Management",
126076.0,Sheepdogs of Pendleton Hill,2012.0,3,5,40,10,164,5.98,11713,1.89,204.0,"Action Points, Hand Management, Point to Point Movement",
196328.0,Constantinople,2016.0,1,1,45,0,67,6.44,11719,1.4,117.0,"Action Points, Campaign / Battle Card Driven, Dice Rolling, Point to Point Movement, Solo / Solitaire Game",Wargames
272597.0,Astro Trash,2019.0,3,5,15,6,62,6.89,11722,1.0,174.0,"Dice Rolling, Pattern Recognition",
32337.0,About Time,2007.0,2,8,90,14,88,6.1,11723,1.56,179.0,"Dice Rolling, Team-Based Game",
298171.0,Wolle,2020.0,2,6,5,8,39,6.84,11724,1.0,134.0,"Dice Rolling, Line Drawing, Paper-and-Pencil",
123511.0,Guns of Galicia,2012.0,2,2,60,12,46,6.78,11725,2.5,217.0,"Chit-Pull System, Dice Rolling, Grid Movement, Hexagon Grid, Simulation, Zone of Control",Wargames
298378.0,Maharaja,2020.0,1,4,90,14,65,6.6,11726,3.0,58.0,"Area Majority / Influence, Point to Point Movement, Simultaneous Action Selection, Variable Player Powers, Victory Points as a Resource",
20966.0,Queen of the Cupcakes,2005.0,2,5,20,7,245,5.78,11727,1.33,400.0,,Family Games
178939.0,Dalek Dice,2016.0,2,99,20,0,191,5.89,11728,1.0,498.0,Dice Rolling,
123635.0,PLAGUE: The Card Game,2012.0,2,6,20,12,82,6.3,11729,1.89,228.0,Trick-taking,
36604.0,Basic Impetus,2006.0,2,2,60,0,37,7.17,11730,2.2,89.0,,Wargames
237212.0,The Hearmees,2017.0,3,4,20,5,41,6.89,11731,1.86,97.0,"Line Drawing, Set Collection",
227163.0,Cooking Rumble,2018.0,2,3,10,6,51,7.15,11732,1.0,97.0,"Push Your Luck, Set Collection",
282421.0,Unlock!: Escape Adventures - Noël en Juillet,2018.0,1,6,30,10,32,7.06,11733,2.0,59.0,"Cooperative Game, Storytelling",
137328.0,Monster Café,2013.0,2,4,20,8,88,6.13,11735,1.0,252.0,"Push Your Luck, Set Collection",
20675.0,King's Blood,2003.0,1,6,45,12,305,5.81,11736,1.21,521.0,"Card Drafting, Hand Management, Set Collection",Family Games
256334.0,Dungeon WC,2019.0,1,5,5,7,82,6.5,11739,1.0,132.0,"Cooperative Game, Dice Rolling, Memory, Modular Board, Point to Point Movement",
261316.0,Waroong Wars (Second Edition),2018.0,3,5,45,8,38,7.02,11741,1.5,63.0,"Card Drafting, Hand Management, Memory, Set Collection, Turn Order: Progressive, Variable Player Powers",
28096.0,De Bellis Magistrorum Militum: Wargame Rules for Ancient and Medieval Battle from 3000 BC to 1525 AD,2007.0,2,2,240,11,64,6.74,11742,4.1,125.0,"Dice Rolling, Line of Sight, Measurement Movement, Simulation, Variable Player Powers",Wargames
85467.0,Anno Domini: Im Osten,2010.0,2,8,30,10,32,7.12,11744,2.0,93.0,,
181866.0,Privacy Quickie,2015.0,5,10,35,16,44,6.86,11747,1.0,134.0,,
222885.0,WOO,2017.0,2,2,25,10,94,6.07,11748,2.0,724.0,Trick-taking,
244922.0,Geisterfalle,2018.0,2,4,0,6,38,6.87,11749,1.0,61.0,,
224815.0,Deca Slayer,2017.0,3,6,30,10,55,6.47,11752,1.0,189.0,"Card Drafting, Deck Bag and Pool Building, Hand Management, Trick-taking",
24475.0,Balam,2006.0,2,4,90,12,56,6.65,11753,3.63,98.0,Tile Placement,
88931.0,"Verbàlia, el joc",2010.0,1,40,30,4,107,6.09,11754,1.86,217.0,"Hand Management, Memory, Set Collection, Tile Placement, Trick-taking",
144587.0,Atacama,2013.0,2,4,20,8,135,5.95,11756,1.4,147.0,"Area Majority / Influence, Modular Board",
24704.0,Stratego: Marvel Heroes,2007.0,2,2,0,8,72,6.22,11759,2.0,161.0,"Area Movement, Memory, Secret Unit Deployment",Abstract Games
193577.0,Star Traders,2016.0,2,6,180,7,36,7.46,11760,2.0,111.0,"Dice Rolling, Pick-up and Deliver, Point to Point Movement, Push Your Luck, Variable Player Powers",
201510.0,Gadgeteers,2017.0,2,4,30,8,68,6.49,11761,2.0,229.0,"Betting and Bluffing, Set Collection, Variable Player Powers",
92465.0,Sporz Original Outbreak,2011.0,7,20,75,10,45,6.87,11762,1.67,114.0,"Role Playing, Team-Based Game, Variable Player Powers, Voting",
235252.0,GoTown,2017.0,2,4,20,6,155,6.07,11763,1.67,352.0,Take That,
223674.0,Zombie Tsunami,2017.0,3,6,35,10,270,5.98,11764,1.36,745.0,"Dice Rolling, Push Your Luck, Take That, Team-Based Game, Voting",
176433.0,Zombies vs Cheerleaders,2015.0,2,2,30,10,105,6.03,11767,1.5,379.0,Action Points,
127229.0,1830 Cardgame,2012.0,3,6,120,0,63,6.34,11768,2.4,119.0,,
309600.0,Archers of Nand,2020.0,1,2,20,10,46,7.02,11769,2.0,120.0,"Action Drafting, Area Majority / Influence, Solo / Solitaire Game",
80474.0,Busstop: The Boardgame,2010.0,2,5,20,9,60,6.37,11770,1.8,54.0,"Auction/Bidding, Hand Management, Set Collection",
263168.0,Paradox University,2019.0,1,4,30,8,63,7.38,11771,1.4,103.0,Memory,
141829.0,7-Card Slugfest,2013.0,3,8,30,0,221,5.83,11772,1.55,464.0,"Take That, Variable Player Powers",
227026.0,Debatable,2017.0,3,16,120,13,67,6.51,11774,1.0,206.0,"Acting, Voting",
153939.0,Tortuga,2014.0,2,4,35,8,322,5.74,11775,1.84,880.0,"Auction/Bidding, Dice Rolling, Set Collection",
256962.0,TANKS: The Modern Age,2018.0,2,2,90,0,34,7.67,11776,2.0,102.0,Dice Rolling,
158895.0,Periorbis,2017.0,2,6,120,13,74,6.59,11777,3.73,240.0,"Deck Bag and Pool Building, Pick-up and Deliver, Variable Phase Order, Worker Placement",
40619.0,Tonga Island,2009.0,2,4,20,6,85,6.11,11778,1.8,232.0,"Memory, Network and Route Building, Set Collection",Children's Games
278413.0,Charty Party,2019.0,3,8,90,17,100,6.18,11779,1.13,260.0,"Hand Management, Simultaneous Action Selection",
81100.0,Bohnanza Fun & Easy,2010.0,3,5,45,8,53,6.6,11780,2.0,190.0,Set Collection,
264656.0,Vivaldi,2019.0,5,5,20,10,46,6.63,11781,3.0,98.0,"Auction/Bidding, Trick-taking",
223455.0,Terra-017,2017.0,2,4,120,14,64,7.13,11783,2.75,112.0,"Tile Placement, Worker Placement",
281198.0,The Elder Scrolls: Call to Arms,2019.0,1,2,120,14,58,7.15,11785,3.0,213.0,"Cooperative Game, Dice Rolling, Line of Sight, Measurement Movement, Scenario / Mission / Campaign Game, Solo / Solitaire Game",
111026.0,"Opération Husky, Sicile 1943",2011.0,2,2,180,0,33,7.06,11787,2.22,149.0,Area Movement,Wargames
34744.0,Clue Express,2008.0,3,4,20,8,140,5.97,11789,1.55,429.0,Dice Rolling,Family Games
226330.0,Trash Lords,2017.0,3,5,30,17,38,7.43,11790,2.0,89.0,"Hand Management, Push Your Luck, Take That",
273352.0,Chain Mail: Adventures of Earthshine,2019.0,1,4,45,14,38,7.25,11791,3.0,184.0,"Cooperative Game, Grid Movement, Modular Board, Role Playing, Solo / Solitaire Game, Variable Player Powers",
12065.0,Wig Out!,2004.0,2,6,12,6,173,5.89,11793,1.0,491.0,Pattern Recognition,
185457.0,Jackson & Sheridan: The Valley Campaigns,2016.0,1,2,120,13,32,7.38,11795,3.0,174.0,"Action Points, Dice Rolling, Point to Point Movement, Simulation",Wargames
247316.0,Pikto,2018.0,3,6,30,12,38,6.97,11796,1.0,75.0,Line Drawing,
4967.0,Rome at War II: Fading Legions,2002.0,2,2,120,12,100,6.08,11797,2.33,320.0,"Area Movement, Dice Rolling, Grid Movement, Simulation",Wargames
124881.0,Swordfish,2012.0,2,6,75,14,183,5.98,11798,2.88,339.0,"Pick-up and Deliver, Point to Point Movement, Set Collection, Variable Phase Order, Worker Placement",
32346.0,Super Tock 4,2006.0,2,4,45,6,131,6.07,11799,1.67,195.0,"Card Drafting, Hand Management, Team-Based Game",
192731.0,Skiwampus,2016.0,2,6,20,10,51,6.58,11800,1.0,154.0,Pattern Building,
308989.0,Bristol 1350,2021.0,1,9,40,13,42,7.01,11801,1.0,258.0,"Deduction, Dice Rolling, Different Dice Movement, Hidden Roles, Player Elimination, Semi-Cooperative Game",
4352.0,Fightball,2002.0,2,2,20,12,222,5.81,11802,2.12,708.0,"Pattern Building, Variable Player Powers",
160494.0,"War in the Wind: The Battle of Attu Island, 1943",2016.0,2,2,120,14,48,6.96,11803,3.0,173.0,"Dice Rolling, Hexagon Grid, Simulation",Wargames
1701.0,Toscana,2001.0,2,2,20,10,364,5.68,11804,1.56,726.0,Tile Placement,
255020.0,Rising for the Throne,2018.0,2,6,50,8,152,6.44,11805,1.36,426.0,"Deck Bag and Pool Building, Dice Rolling",
256957.0,Monkey Temple,2018.0,3,8,30,8,49,6.93,11806,1.0,91.0,"Cooperative Game, Voting",
266064.0,Trudvang Legends,2021.0,1,4,60,14,109,7.42,11807,3.0,201.0,Cooperative Game,
32639.0,Politico,2007.0,2,5,30,10,54,6.64,11808,2.22,65.0,"Set Collection, Simultaneous Action Selection",
299733.0,Sanctuary: The Keepers Era,2021.0,1,2,60,14,38,8.51,11809,2.0,76.0,"Hand Management, Take That",
174618.0,Schäferstündchen,2015.0,4,8,30,10,75,6.36,11810,2.0,155.0,"Card Drafting, Hand Management, Pick-up and Deliver, Simultaneous Action Selection, Take That, Variable Player Powers",
55841.0,Schwarzes Gold,2009.0,2,4,25,8,57,6.44,11811,2.0,99.0,"Area Majority / Influence, Dice Rolling, Network and Route Building",
97329.0,El mundo de Águila Roja,2011.0,2,4,45,14,44,6.93,11812,2.0,91.0,"Hand Management, Variable Player Powers",
178051.0,SCAPE,2015.0,3,14,20,8,216,5.9,11814,1.43,343.0,Hand Management,
73589.0,Ruthenia,2010.0,2,4,120,12,32,7.19,11815,3.14,45.0,"Area Majority / Influence, Area Movement, Campaign / Battle Card Driven, Dice Rolling, Secret Unit Deployment, Simulation, Simultaneous Action Selection","Strategy Games, Wargames"
224979.0,Tournament of Towers,2018.0,2,4,20,5,60,6.74,11816,1.5,111.0,"Card Drafting, Cooperative Game",
12049.0,Wintergewitter,2007.0,1,2,300,12,44,6.75,11820,3.38,257.0,"Dice Rolling, Hexagon Grid, Simulation",Wargames
141089.0,Jazz: The Singing Card Game,2013.0,1,10,10,8,89,6.2,11821,1.0,127.0,Memory,
84776.0,Summy,2010.0,2,10,30,10,60,6.6,11823,1.89,140.0,"Hand Management, Tile Placement",
263421.0,Enigma: Beyond Code,2020.0,1,5,60,12,42,7.1,11824,2.0,93.0,"Hidden Roles, Memory, Roles with Asymmetric Information, Scenario / Mission / Campaign Game, Score-and-Reset Game, Time Track",
291008.0,Fou Fou Fou !,2019.0,3,8,15,8,66,6.36,11826,1.5,128.0,,
133713.0,Vem aí a Troika,2012.0,2,4,45,10,133,5.95,11827,1.92,297.0,"Hand Management, Set Collection",Thematic Games
64769.0,"Desert War: Egypt, 1940",2010.0,1,2,120,12,51,6.65,11828,1.87,135.0,"Dice Rolling, Grid Movement, Hexagon Grid, Simulation",Wargames
172875.0,Drillit! A Fuga da Montanha de Cristal,2015.0,2,4,60,10,59,6.51,11829,2.33,116.0,"Action Points, Cooperative Game, Modular Board, Point to Point Movement, Tile Placement",
201026.0,Warlords,2016.0,2,4,45,7,34,7.26,11832,2.0,18.0,"Dice Rolling, Take That",
192605.0,Iliad: Heroes of Troy,2016.0,2,4,45,12,79,6.23,11833,1.5,185.0,"Card Drafting, Pattern Building, Set Collection, Take That, Team-Based Game",
99777.0,Lupin the 3rd,2011.0,2,5,90,14,157,6.03,11834,2.5,552.0,"Hidden Movement, Team-Based Game",Thematic Games
27789.0,Rotterdam,2007.0,2,4,60,8,239,5.95,11835,2.04,359.0,"Pick-up and Deliver, Trading",Family Games
226457.0,Magnificent Flying Machines,2018.0,2,6,150,12,90,6.3,11837,2.25,138.0,"Dice Rolling, Pick-up and Deliver, Push Your Luck, Simulation",
280979.0,Turtle Race Mini,2019.0,2,5,15,5,52,6.76,11838,1.2,71.0,,Family Games
36333.0,Dirge: Carnage in Crimson,2008.0,2,2,30,0,40,7.02,11840,2.57,78.0,"Action Points, Card Drafting",
33140.0,Hyper Slide,2007.0,1,2,10,8,73,6.28,11841,1.14,111.0,,
181670.0,Wolf & Hound,2016.0,2,4,20,10,64,6.39,11842,1.5,183.0,"Hand Management, Team-Based Game",
17697.0,Lineage II: The Boardgame,2005.0,2,5,45,12,80,6.23,11843,1.88,127.0,"Role Playing, Roll / Spin and Move",
9846.0,Jours de gloire Campagne II: La Pologne,2002.0,1,2,120,12,36,7.37,11845,2.64,208.0,Point to Point Movement,Wargames
182228.0,Hordes of Grimoor,2015.0,2,2,30,0,80,6.15,11846,2.13,385.0,"Action Points, Hand Management, Set Collection",
130400.0,TF22: LOAD!,2012.0,2,2,20,14,47,6.86,11848,2.2,80.0,"Campaign / Battle Card Driven, Card Drafting, Hand Management, Rock-Paper-Scissors",
309297.0,SCOPE Stalingrad,2020.0,2,4,15,12,46,7.51,11849,1.67,128.0,"Hidden Movement, Memory, Secret Unit Deployment, Team-Based Game",
228310.0,Captain Dice (????????),2016.0,2,4,30,10,47,6.59,11851,1.33,89.0,"Action Queue, Area Majority / Influence, Dice Rolling, Hand Management",
256626.0,Deus lo Vult,2020.0,2,4,120,14,70,7.66,11852,3.0,245.0,"Area Movement, Deck Bag and Pool Building, Grid Movement, Pick-up and Deliver, Tile Placement",
294216.0,Musical Chairs,2020.0,2,4,60,14,35,7.25,11853,2.0,112.0,"Card Play Conflict Resolution, Movement Points",
301242.0,Skyjo Action,2019.0,2,8,30,8,69,6.35,11854,1.25,216.0,Set Collection,
231476.0,Robotech: Attack on the SDF-1,2018.0,1,5,160,12,39,7.83,11855,2.75,196.0,"Area Movement, Cooperative Game",
163099.0,V-Wars,2015.0,3,5,60,14,84,6.25,11858,3.0,335.0,"Area Majority / Influence, Area Movement, Cooperative Game, Secret Unit Deployment, Variable Player Powers",
1663.0,Clue: Dungeons & Dragons,2001.0,2,6,90,8,293,5.85,11859,1.69,884.0,Roll / Spin and Move,
183400.0,Silly Shenanigans,2015.0,2,4,15,4,51,6.55,11860,1.4,109.0,"Dice Rolling, Memory, Set Collection",
175516.0,MoonQuake Escape,2016.0,2,6,60,10,114,6.48,11861,1.83,299.0,"Action Points, Grid Movement, Modular Board",
263809.0,Zombie Bus,2018.0,2,5,30,10,43,6.86,11865,2.0,69.0,"Dice Rolling, Push Your Luck, Variable Player Powers",
209734.0,Conflicting Legends,2016.0,3,6,30,10,113,6.19,11866,1.63,162.0,"Hand Management, Rock-Paper-Scissors",
202227.0,German Rails,2016.0,3,5,60,0,37,6.87,11867,3.0,119.0,"Network and Route Building, Stock Holding",
26890.0,Wormhole,2008.0,2,2,360,12,43,6.82,11868,2.13,138.0,Dice Rolling,Wargames
260212.0,The Forgotten City,2018.0,2,4,90,10,87,6.21,11869,3.0,202.0,"Tile Placement, Worker Placement",
34245.0,Wizards of Mickey CCG,2008.0,2,6,15,0,63,6.6,11870,2.0,99.0,"Card Drafting, Hand Management, Trick-taking, Variable Player Powers",Customizable Games
176633.0,?htilâl,2015.0,2,2,90,14,45,7.15,11871,2.5,69.0,"Area Majority / Influence, Dice Rolling, Hand Management",
175265.0,Piñata Party,2015.0,2,4,30,8,83,6.18,11872,2.25,179.0,"Action Queue, Grid Movement, Modular Board, Pattern Building",
7870.0,Columns,2004.0,2,2,30,8,45,6.72,11873,1.2,108.0,,Abstract Games
86538.0,Black Stories 6,2010.0,2,15,20,12,74,6.15,11874,1.0,248.0,Storytelling,
20610.0,Rapid Fire! (Second Edition): Fast Play World War Two Wargames Rules,2005.0,2,10,240,0,38,7.3,11875,2.14,81.0,"Dice Rolling, Line of Sight, Simulation",Wargames
280984.0,Ruins: Death Binder,2020.0,1,2,120,13,41,7.5,11877,2.75,129.0,"Campaign / Battle Card Driven, Card Drafting, Cooperative Game, Deck Bag and Pool Building, Hand Management, Push Your Luck, Solo / Solitaire Game, Storytelling",
13375.0,Submarine,2004.0,2,5,45,10,391,5.69,11878,2.08,772.0,Grid Movement,
279884.0,Longboat,2019.0,2,4,40,8,50,6.85,11879,1.5,120.0,"Card Drafting, Set Collection, Take That",
39084.0,CrossWise,2008.0,2,4,20,6,121,5.97,11881,1.45,197.0,"Team-Based Game, Tile Placement",Abstract Games
4503.0,Grand Prix: F1,2002.0,3,8,45,7,46,6.61,11882,2.0,60.0,Hand Management,
193831.0,Colorfox,2016.0,2,4,15,6,87,6.26,11883,1.0,173.0,"Set Collection, Tile Placement",
150323.0,Berserk: Knights and Villains,2013.0,2,2,60,13,66,6.44,11884,0.0,270.0,"Area Movement, Dice Rolling, Hand Management, Variable Player Powers",
85468.0,Anno Domini: Fussball,2010.0,2,8,30,10,49,6.56,11885,1.5,121.0,,
252712.0,Carrossel,2019.0,2,4,45,8,92,6.17,11887,2.5,171.0,"Pattern Building, Simultaneous Action Selection, Tile Placement",
255928.0,Burger Battle,2018.0,2,6,45,14,37,7.59,11888,1.0,92.0,"Hand Management, Pattern Building, Take That",
118950.0,Mafia,2012.0,3,8,30,14,109,6.21,11893,2.0,270.0,"Card Drafting, Hand Management, Team-Based Game, Variable Player Powers",
